Date,Cases,Countries
2021-12-16,829,Romania
2021-12-15,946,Romania
2021-12-14,494,Romania
2021-12-13,716,Romania
2021-12-12,931,Romania
2021-12-11,931,Romania
2021-12-10,1032,Romania
2021-12-09,1279,Romania
2021-12-08,1421,Romania
2021-12-07,803,Romania
2021-12-06,916,Romania
2021-12-05,1490,Romania
2021-12-04,1673,Romania
2021-12-03,1149,Romania
2021-12-02,1141,Romania
2021-12-01,1622,Romania
2021-11-30,1096,Romania
2021-11-29,1377,Romania
2021-11-28,1727,Romania
2021-11-27,1958,Romania
2021-11-26,2104,Romania
2021-11-25,2796,Romania
2021-11-24,2736,Romania
2021-11-23,1550,Romania
2021-11-22,1936,Romania
2021-11-21,2697,Romania
2021-11-20,2889,Romania
2021-11-19,3076,Romania
2021-11-18,3535,Romania
2021-11-17,4128,Romania
2021-11-16,2136,Romania
2021-11-15,3021,Romania
2021-11-14,4006,Romania
2021-11-13,4844,Romania
2021-11-12,5416,Romania
2021-11-11,6291,Romania
2021-11-10,7589,Romania
2021-11-09,4255,Romania
2021-11-08,5293,Romania
2021-11-07,8057,Romania
2021-11-06,8268,Romania
2021-11-05,8971,Romania
2021-11-04,10196,Romania
2021-11-03,11073,Romania
2021-11-02,6993,Romania
2021-11-01,7424,Romania
2021-10-31,12106,Romania
2021-10-30,12474,Romania
2021-10-29,13197,Romania
2021-10-28,14950,Romania
2021-10-27,16765,Romania
2021-10-26,9187,Romania
2021-10-25,11725,Romania
2021-10-24,15261,Romania
2021-10-23,15410,Romania
2021-10-22,16110,Romania
2021-10-21,17158,Romania
2021-10-20,18863,Romania
2021-10-19,10141,Romania
2021-10-18,11546,Romania
2021-10-17,15239,Romania
2021-10-16,15828,Romania
2021-10-15,16383,Romania
2021-10-14,15733,Romania
2021-10-13,16743,Romania
2021-10-12,9148,Romania
2021-10-11,10400,Romania
2021-10-10,14019,Romania
2021-10-09,13854,Romania
2021-10-08,14467,Romania
2021-10-07,14744,Romania
2021-10-06,15037,Romania
2021-10-05,8292,Romania
2021-10-04,8682,Romania
2021-10-03,12590,Romania
2021-10-02,10887,Romania
2021-10-01,12032,Romania
2021-09-30,10826,Romania
2021-09-29,11049,Romania
2021-09-28,5655,Romania
2021-09-27,6333,Romania
2021-09-26,7676,Romania
2021-09-25,7116,Romania
2021-09-24,7095,Romania
2021-09-23,7045,Romania
2021-09-22,6789,Romania
2021-09-21,3342,Romania
2021-09-20,3817,Romania
2021-09-19,5388,Romania
2021-09-18,4478,Romania
2021-09-17,4441,Romania
2021-09-16,4004,Romania
2021-09-15,3929,Romania
2021-09-14,1849,Romania
2021-09-13,2255,Romania
2021-09-12,2648,Romania
2021-09-11,2520,Romania
2021-09-10,2226,Romania
2021-09-09,2079,Romania
2021-09-08,2033,Romania
2021-09-07,1035,Romania
2021-09-06,1242,Romania
2021-09-05,1568,Romania
2021-09-04,1520,Romania
2021-09-03,1470,Romania
2021-09-02,1443,Romania
2021-09-01,1313,Romania
2021-08-31,699,Romania
2021-08-30,868,Romania
2021-08-29,1015,Romania
2021-08-28,946,Romania
2021-08-27,953,Romania
2021-08-26,849,Romania
2021-08-25,782,Romania
2021-08-24,415,Romania
2021-08-23,517,Romania
2021-08-22,591,Romania
2021-08-21,628,Romania
2021-08-20,595,Romania
2021-08-19,541,Romania
2021-08-18,544,Romania
2021-08-17,286,Romania
2021-08-16,323,Romania
2021-08-15,408,Romania
2021-08-14,383,Romania
2021-08-13,371,Romania
2021-08-12,326,Romania
2021-08-11,312,Romania
2021-08-10,181,Romania
2021-08-09,208,Romania
2021-08-08,255,Romania
2021-08-07,230,Romania
2021-08-06,244,Romania
2021-08-05,271,Romania
2021-08-04,233,Romania
2021-08-03,137,Romania
2021-08-02,152,Romania
2021-08-01,156,Romania
2021-07-31,153,Romania
2021-07-30,170,Romania
2021-07-29,159,Romania
2021-07-28,175,Romania
2021-07-27,84,Romania
2021-07-26,109,Romania
2021-07-25,126,Romania
2021-07-24,104,Romania
2021-07-23,78,Romania
2021-07-22,102,Romania
2021-07-21,95,Romania
2021-07-20,46,Romania
2021-07-19,44,Romania
2021-07-18,49,Romania
2021-07-17,72,Romania
2021-07-16,62,Romania
2021-07-15,79,Romania
2021-07-14,51,Romania
2021-07-13,39,Romania
2021-07-12,26,Romania
2021-07-11,36,Romania
2021-07-10,54,Romania
2021-07-09,30,Romania
2021-07-08,60,Romania
2021-07-07,51,Romania
2021-07-06,28,Romania
2021-07-05,33,Romania
2021-07-04,58,Romania
2021-07-03,37,Romania
2021-07-02,31,Romania
2021-07-01,52,Romania
2021-06-30,73,Romania
2021-06-29,37,Romania
2021-06-28,46,Romania
2021-06-27,62,Romania
2021-06-26,65,Romania
2021-06-25,68,Romania
2021-06-24,66,Romania
2021-06-23,41,Romania
2021-06-22,26,Romania
2021-06-21,53,Romania
2021-06-20,63,Romania
2021-06-19,70,Romania
2021-06-18,87,Romania
2021-06-17,104,Romania
2021-06-16,103,Romania
2021-06-15,50,Romania
2021-06-14,69,Romania
2021-06-13,127,Romania
2021-06-12,103,Romania
2021-06-11,133,Romania
2021-06-10,140,Romania
2021-06-09,202,Romania
2021-06-08,89,Romania
2021-06-07,121,Romania
2021-06-06,179,Romania
2021-06-05,225,Romania
2021-06-04,196,Romania
2021-06-03,164,Romania
2021-06-02,241,Romania
2021-06-01,153,Romania
2021-05-31,158,Romania
2021-05-30,265,Romania
2021-05-29,321,Romania
2021-05-28,307,Romania
2021-05-27,379,Romania
2021-05-26,381,Romania
2021-05-25,230,Romania
2021-05-24,307,Romania
2021-05-23,455,Romania
2021-05-22,484,Romania
2021-05-21,618,Romania
2021-05-20,707,Romania
2021-05-19,681,Romania
2021-05-18,392,Romania
2021-05-17,565,Romania
2021-05-16,729,Romania
2021-05-15,835,Romania
2021-05-14,953,Romania
2021-05-13,930,Romania
2021-05-12,1156,Romania
2021-05-11,620,Romania
2021-05-10,857,Romania
2021-05-09,1305,Romania
2021-05-08,1422,Romania
2021-05-07,1632,Romania
2021-05-06,1564,Romania
2021-05-05,994,Romania
2021-05-04,682,Romania
2021-05-03,1083,Romania
2021-05-02,1307,Romania
2021-05-01,1636,Romania
2021-04-30,1850,Romania
2021-04-29,2240,Romania
2021-04-28,2019,Romania
2021-04-27,1256,Romania
2021-04-26,1542,Romania
2021-04-25,2201,Romania
2021-04-24,2523,Romania
2021-04-23,2989,Romania
2021-04-22,3006,Romania
2021-04-21,2931,Romania
2021-04-20,1768,Romania
2021-04-19,2265,Romania
2021-04-18,3474,Romania
2021-04-17,3264,Romania
2021-04-16,3852,Romania
2021-04-15,4076,Romania
2021-04-14,3883,Romania
2021-04-13,2323,Romania
2021-04-12,3302,Romania
2021-04-11,4310,Romania
2021-04-10,4942,Romania
2021-04-09,4989,Romania
2021-04-08,5407,Romania
2021-04-07,5231,Romania
2021-04-06,3611,Romania
2021-04-05,4151,Romania
2021-04-04,5498,Romania
2021-04-03,5808,Romania
2021-04-02,6115,Romania
2021-04-01,6156,Romania
2021-03-31,6204,Romania
2021-03-30,3825,Romania
2021-03-29,4439,Romania
2021-03-28,5869,Romania
2021-03-27,6516,Romania
2021-03-26,6651,Romania
2021-03-25,6136,Romania
2021-03-24,6149,Romania
2021-03-23,3743,Romania
2021-03-22,4267,Romania
2021-03-21,6096,Romania
2021-03-20,5593,Romania
2021-03-19,6174,Romania
2021-03-18,6186,Romania
2021-03-17,6118,Romania
2021-03-16,2972,Romania
2021-03-15,4383,Romania
2021-03-14,4964,Romania
2021-03-13,5010,Romania
2021-03-12,5236,Romania
2021-03-11,4564,Romania
2021-03-10,4989,Romania
2021-03-09,2280,Romania
2021-03-08,3288,Romania
2021-03-07,4064,Romania
2021-03-06,4342,Romania
2021-03-05,4271,Romania
2021-03-04,4278,Romania
2021-03-03,3950,Romania
2021-03-02,2096,Romania
2021-03-01,2830,Romania
2021-02-28,3432,Romania
2021-02-27,3761,Romania
2021-02-26,3923,Romania
2021-02-25,3337,Romania
2021-02-24,3382,Romania
2021-02-23,1634,Romania
2021-02-22,2419,Romania
2021-02-21,2721,Romania
2021-02-20,2712,Romania
2021-02-19,3058,Romania
2021-02-18,2815,Romania
2021-02-17,2676,Romania
2021-02-16,1331,Romania
2021-02-15,1872,Romania
2021-02-14,2415,Romania
2021-02-13,2550,Romania
2021-02-12,2644,Romania
2021-02-11,3048,Romania
2021-02-10,2797,Romania
2021-02-09,1319,Romania
2021-02-08,1975,Romania
2021-02-07,2611,Romania
2021-02-06,2580,Romania
2021-02-05,2668,Romania
2021-02-04,2752,Romania
2021-02-03,2676,Romania
2021-02-02,1313,Romania
2021-02-01,1825,Romania
2021-01-31,2668,Romania
2021-01-30,2737,Romania
2021-01-29,2901,Romania
2021-01-28,3174,Romania
2021-01-27,2877,Romania
2021-01-26,1551,Romania
2021-01-25,1816,Romania
2021-01-24,2719,Romania
2021-01-23,2699,Romania
2021-01-22,2878,Romania
2021-01-21,3000,Romania
2021-01-20,2745,Romania
2021-01-19,1509,Romania
2021-01-18,2156,Romania
2021-01-17,3218,Romania
2021-01-16,3353,Romania
2021-01-15,3525,Romania
2021-01-14,4424,Romania
2021-01-13,3697,Romania
2021-01-12,1987,Romania
2021-01-11,3082,Romania
2021-01-10,4403,Romania
2021-01-09,4841,Romania
2021-01-08,4951,Romania
2021-01-07,5719,Romania
2021-01-06,4729,Romania
2021-01-05,3130,Romania
2021-01-04,3034,Romania
2021-01-03,1194,Romania
2021-01-02,3938,Romania
2021-01-01,4322,Romania
2020-12-31,4875,Romania
2020-12-30,4637,Romania
2020-12-29,2620,Romania
2020-12-28,2049,Romania
2020-12-27,1387,Romania
2020-12-26,3812,Romania
2020-12-25,4310,Romania
2020-12-24,5459,Romania
2020-12-23,5009,Romania
2020-12-22,2489,Romania
2020-12-21,3350,Romania
2020-12-20,5158,Romania
2020-12-19,5340,Romania
2020-12-18,5697,Romania
2020-12-17,5991,Romania
2020-12-16,6171,Romania
2020-12-15,3252,Romania
2020-12-14,4435,Romania
2020-12-13,6333,Romania
2020-12-12,6460,Romania
2020-12-11,7067,Romania
2020-12-10,7365,Romania
2020-12-09,7439,Romania
2020-12-08,3660,Romania
2020-12-07,5231,Romania
2020-12-06,8072,Romania
2020-12-05,8062,Romania
2020-12-04,7661,Romania
2020-12-03,4916,Romania
2020-12-02,4272,Romania
2020-12-01,3826,Romania
2020-11-30,5554,Romania
2020-11-29,8134,Romania
2020-11-28,8499,Romania
2020-11-27,9005,Romania
2020-11-26,9739,Romania
2020-11-25,7753,Romania
2020-11-24,4207,Romania
2020-11-23,5837,Romania
2020-11-22,9685,Romania
2020-11-21,9272,Romania
2020-11-20,10108,Romania
2020-11-19,10269,Romania
2020-11-18,8262,Romania
2020-11-17,4931,Romania
2020-11-16,7096,Romania
2020-11-15,9460,Romania
2020-11-14,9489,Romania
2020-11-13,10142,Romania
2020-11-12,9799,Romania
2020-11-11,7304,Romania
2020-11-10,3240,Romania
2020-11-09,6752,Romania
2020-11-08,9937,Romania
2020-11-07,10260,Romania
2020-11-06,9714,Romania
2020-11-05,8651,Romania
2020-11-04,7733,Romania
2020-11-03,4041,Romania
2020-11-02,5324,Romania
2020-11-01,5753,Romania
2020-10-31,6546,Romania
2020-10-30,6481,Romania
2020-10-29,5343,Romania
2020-10-28,4724,Romania
2020-10-27,2844,Romania
2020-10-26,3855,Romania
2020-10-25,4761,Romania
2020-10-24,5028,Romania
2020-10-23,4902,Romania
2020-10-22,4848,Romania
2020-10-21,3400,Romania
2020-10-20,2466,Romania
2020-10-19,3920,Romania
2020-10-18,3952,Romania
2020-10-17,4026,Romania
2020-10-16,4013,Romania
2020-10-15,4016,Romania
2020-10-14,3109,Romania
2020-10-13,2069,Romania
2020-10-12,2880,Romania
2020-10-11,3517,Romania
2020-10-10,3186,Romania
2020-10-09,3130,Romania
2020-10-08,2958,Romania
2020-10-07,2121,Romania
2020-10-06,1591,Romania
2020-10-05,1835,Romania
2020-10-04,2064,Romania
2020-10-03,2343,Romania
2020-10-02,2086,Romania
2020-10-01,2158,Romania
2020-09-30,1470,Romania
2020-09-29,1271,Romania
2020-09-28,1438,Romania
2020-09-27,1552,Romania
2020-09-26,1629,Romania
2020-09-25,1639,Romania
2020-09-24,1767,Romania
2020-09-23,1059,Romania
2020-09-22,808,Romania
2020-09-21,1231,Romania
2020-09-20,1333,Romania
2020-09-19,1527,Romania
2020-09-18,1679,Romania
2020-09-17,1713,Romania
2020-09-16,1111,Romania
2020-09-15,692,Romania
2020-09-14,1109,Romania
2020-09-13,1311,Romania
2020-09-12,1391,Romania
2020-09-11,1380,Romania
2020-09-10,1271,Romania
2020-09-09,1136,Romania
2020-09-08,883,Romania
2020-09-07,1150,Romania
2020-09-06,1269,Romania
2020-09-05,1339,Romania
2020-09-04,1365,Romania
2020-09-03,1298,Romania
2020-09-02,1053,Romania
2020-09-01,755,Romania
2020-08-31,952,Romania
2020-08-30,1365,Romania
2020-08-29,1318,Romania
2020-08-28,1504,Romania
2020-08-27,1256,Romania
2020-08-26,1060,Romania
2020-08-25,825,Romania
2020-08-24,961,Romania
2020-08-23,1189,Romania
2020-08-22,1392,Romania
2020-08-21,1346,Romania
2020-08-20,1409,Romania
2020-08-19,1014,Romania
2020-08-18,733,Romania
2020-08-17,1087,Romania
2020-08-16,1328,Romania
2020-08-15,1415,Romania
2020-08-14,1454,Romania
2020-08-13,1415,Romania
2020-08-12,1215,Romania
2020-08-11,779,Romania
2020-08-10,1145,Romania
2020-08-09,1350,Romania
2020-08-08,1378,Romania
2020-08-07,1345,Romania
2020-08-06,1309,Romania
2020-08-05,1232,Romania
2020-08-04,823,Romania
2020-08-03,1075,Romania
2020-08-02,1225,Romania
2020-08-01,1295,Romania
2020-07-31,1356,Romania
2020-07-30,1182,Romania
2020-07-29,1151,Romania
2020-07-28,1104,Romania
2020-07-27,1120,Romania
2020-07-26,1284,Romania
2020-07-25,1119,Romania
2020-07-24,1112,Romania
2020-07-23,1030,Romania
2020-07-22,994,Romania
2020-07-21,681,Romania
2020-07-20,767,Romania
2020-07-19,889,Romania
2020-07-18,799,Romania
2020-07-17,777,Romania
2020-07-16,641,Romania
2020-07-15,637,Romania
2020-07-14,413,Romania
2020-07-13,456,Romania
2020-07-12,698,Romania
2020-07-11,592,Romania
2020-07-10,614,Romania
2020-07-09,555,Romania
2020-07-08,397,Romania
2020-07-07,250,Romania
2020-07-06,391,Romania
2020-07-05,416,Romania
2020-07-04,420,Romania
2020-07-03,450,Romania
2020-07-02,326,Romania
2020-07-01,388,Romania
2020-06-30,269,Romania
2020-06-29,291,Romania
2020-06-28,325,Romania
2020-06-27,411,Romania
2020-06-26,460,Romania
2020-06-25,321,Romania
2020-06-24,214,Romania
2020-06-23,246,Romania
2020-06-22,315,Romania
2020-06-21,330,Romania
2020-06-20,320,Romania
2020-06-19,320,Romania
2020-06-18,345,Romania
2020-06-17,250,Romania
2020-06-16,166,Romania
2020-06-15,320,Romania
2020-06-14,275,Romania
2020-06-13,222,Romania
2020-06-12,237,Romania
2020-06-11,196,Romania
2020-06-10,145,Romania
2020-06-09,125,Romania
2020-06-08,189,Romania
2020-06-07,187,Romania
2020-06-06,196,Romania
2020-06-05,238,Romania
2020-06-04,152,Romania
2020-06-03,119,Romania
2020-06-02,141,Romania
2020-06-01,124,Romania
2020-05-31,151,Romania
2020-05-30,191,Romania
2020-05-29,197,Romania
2020-05-28,165,Romania
2020-05-27,146,Romania
2020-05-26,213,Romania
2020-05-25,213,Romania
2020-05-24,145,Romania
2020-05-23,127,Romania
2020-05-22,198,Romania
2020-05-21,196,Romania
2020-05-20,155,Romania
2020-05-19,165,Romania
2020-05-18,167,Romania
2020-05-17,267,Romania
2020-05-16,190,Romania
2020-05-15,245,Romania
2020-05-14,224,Romania
2020-05-13,190,Romania
2020-05-12,226,Romania
2020-05-11,231,Romania
2020-05-10,320,Romania
2020-05-09,312,Romania
2020-05-08,392,Romania
2020-05-07,270,Romania
2020-05-06,325,Romania
2020-05-05,349,Romania
2020-05-04,431,Romania
2020-05-03,165,Romania
2020-05-02,327,Romania
2020-05-01,262,Romania
2020-04-30,362,Romania
2020-04-29,277,Romania
2020-04-28,303,Romania
2020-04-27,401,Romania
2020-04-26,218,Romania
2020-04-25,321,Romania
2020-04-24,386,Romania
2020-04-23,468,Romania
2020-04-22,306,Romania
2020-04-21,190,Romania
2020-04-20,328,Romania
2020-04-19,351,Romania
2020-04-18,360,Romania
2020-04-17,491,Romania
2020-04-16,337,Romania
2020-04-15,246,Romania
2020-04-14,333,Romania
2020-04-13,310,Romania
2020-04-12,523,Romania
2020-04-11,265,Romania
2020-04-10,441,Romania
2020-04-09,344,Romania
2020-04-08,360,Romania
2020-04-07,193,Romania
2020-04-06,251,Romania
2020-04-05,430,Romania
2020-04-04,445,Romania
2020-04-03,278,Romania
2020-04-02,215,Romania
2020-04-01,293,Romania
2020-03-31,192,Romania
2020-03-30,308,Romania
2020-03-29,160,Romania
2020-03-28,263,Romania
2020-03-27,123,Romania
2020-03-26,144,Romania
2020-03-25,186,Romania
2020-03-24,143,Romania
2020-03-23,66,Romania
2020-03-22,59,Romania
2020-03-21,31,Romania
2020-03-20,17,Romania
2020-03-19,43,Romania
2020-03-18,217,Romania
2022-02-22,19075,Slovakia
2022-02-21,13429,Slovakia
2022-02-20,8164,Slovakia
2022-02-19,13496,Slovakia
2022-02-18,20788,Slovakia
2022-02-17,20727,Slovakia
2022-02-16,22070,Slovakia
2022-02-15,24637,Slovakia
2022-02-14,25131,Slovakia
2022-02-13,12334,Slovakia
2022-02-12,16799,Slovakia
2022-02-11,23781,Slovakia
2022-02-10,24169,Slovakia
2022-02-09,24713,Slovakia
2022-02-08,25483,Slovakia
2022-02-07,25477,Slovakia
2022-02-06,13609,Slovakia
2022-02-05,18122,Slovakia
2022-02-04,23469,Slovakia
2022-02-03,23350,Slovakia
2022-02-02,23655,Slovakia
2022-02-01,24502,Slovakia
2022-01-31,20441,Slovakia
2022-01-30,10814,Slovakia
2022-01-29,15489,Slovakia
2022-01-28,18244,Slovakia
2022-01-27,17085,Slovakia
2022-01-26,16972,Slovakia
2022-01-25,16523,Slovakia
2022-01-24,10933,Slovakia
2022-01-23,5046,Slovakia
2022-01-22,8668,Slovakia
2022-01-21,7825,Slovakia
2022-01-20,8166,Slovakia
2022-01-19,7151,Slovakia
2022-01-18,7212,Slovakia
2022-01-17,5146,Slovakia
2022-01-16,1704,Slovakia
2022-01-15,3621,Slovakia
2022-01-14,2627,Slovakia
2022-01-13,2438,Slovakia
2022-01-12,3367,Slovakia
2022-01-11,3775,Slovakia
2022-01-10,3392,Slovakia
2022-01-09,1304,Slovakia
2022-01-08,2490,Slovakia
2022-01-07,3712,Slovakia
2022-01-06,1424,Slovakia
2022-01-05,3849,Slovakia
2022-01-04,4516,Slovakia
2022-01-03,4483,Slovakia
2022-01-02,1962,Slovakia
2022-01-01,341,Slovakia
2021-12-31,3259,Slovakia
2021-12-30,3769,Slovakia
2021-12-29,3839,Slovakia
2021-12-28,5231,Slovakia
2021-12-27,5400,Slovakia
2021-12-26,1762,Slovakia
2021-12-25,697,Slovakia
2021-12-24,1326,Slovakia
2021-12-23,5528,Slovakia
2021-12-22,4176,Slovakia
2021-12-21,5954,Slovakia
2021-12-20,4924,Slovakia
2021-12-19,2029,Slovakia
2021-12-18,4115,Slovakia
2021-12-17,5033,Slovakia
2021-12-16,5591,Slovakia
2021-12-15,6455,Slovakia
2021-12-14,7969,Slovakia
2021-12-13,6571,Slovakia
2021-12-12,3435,Slovakia
2021-12-11,5827,Slovakia
2021-12-10,7176,Slovakia
2021-12-09,7927,Slovakia
2021-12-08,10026,Slovakia
2021-12-07,11083,Slovakia
2021-12-06,9433,Slovakia
2021-12-05,4407,Slovakia
2021-12-04,8604,Slovakia
2021-12-03,11333,Slovakia
2021-12-02,17249,Slovakia
2021-12-01,9970,Slovakia
2021-11-30,11894,Slovakia
2021-11-29,10792,Slovakia
2021-11-28,7261,Slovakia
2021-11-27,9530,Slovakia
2021-11-26,11821,Slovakia
2021-11-25,12089,Slovakia
2021-11-24,13136,Slovakia
2021-11-23,13253,Slovakia
2021-11-22,10950,Slovakia
2021-11-21,7305,Slovakia
2021-11-20,9833,Slovakia
2021-11-19,12755,Slovakia
2021-11-18,11381,Slovakia
2021-11-17,9213,Slovakia
2021-11-16,11375,Slovakia
2021-11-15,10564,Slovakia
2021-11-14,5753,Slovakia
2021-11-13,7712,Slovakia
2021-11-12,9921,Slovakia
2021-11-11,9457,Slovakia
2021-11-10,9132,Slovakia
2021-11-09,9441,Slovakia
2021-11-08,8292,Slovakia
2021-11-07,4907,Slovakia
2021-11-06,6775,Slovakia
2021-11-05,8656,Slovakia
2021-11-04,8749,Slovakia
2021-11-03,8895,Slovakia
2021-11-02,8307,Slovakia
2021-11-01,3277,Slovakia
2021-10-31,3139,Slovakia
2021-10-30,5080,Slovakia
2021-10-29,6685,Slovakia
2021-10-28,6132,Slovakia
2021-10-27,6294,Slovakia
2021-10-26,6083,Slovakia
2021-10-25,4536,Slovakia
2021-10-24,1871,Slovakia
2021-10-23,3921,Slovakia
2021-10-22,4418,Slovakia
2021-10-21,4421,Slovakia
2021-10-20,4001,Slovakia
2021-10-19,4302,Slovakia
2021-10-18,3001,Slovakia
2021-10-17,1194,Slovakia
2021-10-16,2172,Slovakia
2021-10-15,2524,Slovakia
2021-10-14,2430,Slovakia
2021-10-13,2387,Slovakia
2021-10-12,2964,Slovakia
2021-10-11,2224,Slovakia
2021-10-10,762,Slovakia
2021-10-09,1413,Slovakia
2021-10-08,2286,Slovakia
2021-10-07,2166,Slovakia
2021-10-06,1940,Slovakia
2021-10-05,2491,Slovakia
2021-10-04,1889,Slovakia
2021-10-03,595,Slovakia
2021-10-02,1254,Slovakia
2021-10-01,1729,Slovakia
2021-09-30,1614,Slovakia
2021-09-29,1783,Slovakia
2021-09-28,1863,Slovakia
2021-09-27,1610,Slovakia
2021-09-26,401,Slovakia
2021-09-25,915,Slovakia
2021-09-24,1397,Slovakia
2021-09-23,1126,Slovakia
2021-09-22,1270,Slovakia
2021-09-21,1503,Slovakia
2021-09-20,1255,Slovakia
2021-09-19,311,Slovakia
2021-09-18,921,Slovakia
2021-09-17,1100,Slovakia
2021-09-16,1299,Slovakia
2021-09-15,462,Slovakia
2021-09-14,1022,Slovakia
2021-09-13,768,Slovakia
2021-09-12,203,Slovakia
2021-09-11,524,Slovakia
2021-09-10,703,Slovakia
2021-09-09,562,Slovakia
2021-09-08,657,Slovakia
2021-09-07,592,Slovakia
2021-09-06,505,Slovakia
2021-09-05,189,Slovakia
2021-09-04,291,Slovakia
2021-09-03,480,Slovakia
2021-09-02,386,Slovakia
2021-09-01,232,Slovakia
2021-08-31,308,Slovakia
2021-08-30,227,Slovakia
2021-08-29,80,Slovakia
2021-08-28,136,Slovakia
2021-08-27,188,Slovakia
2021-08-26,153,Slovakia
2021-08-25,209,Slovakia
2021-08-24,110,Slovakia
2021-08-23,163,Slovakia
2021-08-22,51,Slovakia
2021-08-21,130,Slovakia
2021-08-20,145,Slovakia
2021-08-19,122,Slovakia
2021-08-18,131,Slovakia
2021-08-17,137,Slovakia
2021-08-16,121,Slovakia
2021-08-15,28,Slovakia
2021-08-14,95,Slovakia
2021-08-13,128,Slovakia
2021-08-12,82,Slovakia
2021-08-11,96,Slovakia
2021-08-10,97,Slovakia
2021-08-09,120,Slovakia
2021-08-08,33,Slovakia
2021-08-07,54,Slovakia
2021-08-06,67,Slovakia
2021-08-05,86,Slovakia
2021-08-04,66,Slovakia
2021-08-03,108,Slovakia
2021-08-02,74,Slovakia
2021-08-01,22,Slovakia
2021-07-31,68,Slovakia
2021-07-30,86,Slovakia
2021-07-29,60,Slovakia
2021-07-28,70,Slovakia
2021-07-27,100,Slovakia
2021-07-26,74,Slovakia
2021-07-25,19,Slovakia
2021-07-24,58,Slovakia
2021-07-23,53,Slovakia
2021-07-22,67,Slovakia
2021-07-21,50,Slovakia
2021-07-20,52,Slovakia
2021-07-19,52,Slovakia
2021-07-18,11,Slovakia
2021-07-17,37,Slovakia
2021-07-16,48,Slovakia
2021-07-15,43,Slovakia
2021-07-14,40,Slovakia
2021-07-13,32,Slovakia
2021-07-12,41,Slovakia
2021-07-11,15,Slovakia
2021-07-10,34,Slovakia
2021-07-09,58,Slovakia
2021-07-08,50,Slovakia
2021-07-07,48,Slovakia
2021-07-06,56,Slovakia
2021-07-05,25,Slovakia
2021-07-04,12,Slovakia
2021-07-03,30,Slovakia
2021-07-02,33,Slovakia
2021-07-01,28,Slovakia
2021-06-30,55,Slovakia
2021-06-29,57,Slovakia
2021-06-28,79,Slovakia
2021-06-27,37,Slovakia
2021-06-26,53,Slovakia
2021-06-25,74,Slovakia
2021-06-24,70,Slovakia
2021-06-23,67,Slovakia
2021-06-22,65,Slovakia
2021-06-21,118,Slovakia
2021-06-20,42,Slovakia
2021-06-19,51,Slovakia
2021-06-18,103,Slovakia
2021-06-17,81,Slovakia
2021-06-16,100,Slovakia
2021-06-15,109,Slovakia
